region,variable,unit,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
World,Carbon Intensity | GDP,kgCO2 / $,6.869287263,6.519408866,6.306669866,6.143047201,5.908347805,5.665759299,5.483815778,5.331104955,5.202150922,5.02324315,4.960520579,4.671203494,4.23208904,3.644058625,3.138997991,2.826151155,2.742464728,2.494487211,2.172046603,1.930960962,1.701880625,1.606449719,1.610467047,1.587772404,1.581146688,1.56063802,1.343357408,1.216475892,1.131465588,1.098004679,0.992170292,0.969699831,0.882250094,0.8765281,0.82278569,0.75533266,0.761109403,0.768145519,0.766413365,0.758722551,0.753218826,0.763652472,0.75162792,0.70575366,0.648059676,0.618931197,0.590601463,0.539527657,0.499346935,0.517851353,0.499922499,0.464939048,0.461339956,0.45217898,0.441759889,0.467554111,0.460211509,0.43903614,0.421273691,0.419293434,0.407895102,0.376063192,0.364073586,0.353288704
