region,region_name,variable,unit,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
VEN,Venezuela,Primary Energy,EJ / yr,0.6797003865842388,0.6860762209415451,0.7222111715026291,0.7723983626150867,0.778069534512245,0.7791980516334682,0.78358936382367,0.8260584919555511,0.9498055222796301,0.9735886680671193,1.0060957578955974,1.0943632830334207,1.2170082265955875,1.244917932609278,1.3672305882383096,1.5396382494278382,1.5975181480946004,1.626215680742731,1.6042220604878905,1.622874883544495,1.6540236459605053,1.7712374618691207,1.729647302405003,1.7870013784202234,1.8007932807118334,1.9122460177868195,1.873703121007014,2.0343808455817145,2.007876067012622,2.1814780606789883,2.2561562649166342,2.1725446985065813,2.2942177635579823,2.2982488981711944,2.2077375725813266,2.336202005948655,2.51956728386394,2.525780705240654,2.2283875655447263,2.4663851569551496,2.539938513844342,2.8214168466260774,2.9660650532649844,3.0361169157038987,3.0848293811474554,2.955201174806057,3.109222761657675,3.285148921445177,3.226439754684514,3.1524463918781818,3.0334674672273856,2.8235716818135153,2.7232395387814634,2.2335418899255557,1.9949235348267922,1.5067987117026072,1.7797285476573248,1.929281704873412,2.100239655593593,2.0981951240694903
AUT,Austria,Primary Energy,EJ / yr,0.568886476950101,0.5918705602165798,0.5966233110767547,0.6431533975603783,0.6811543779915776,0.7649478546384861,0.792602582159127,0.820778815891247,0.878104556593139,0.8586526561107901,0.8441878766069318,0.902329356385596,0.874180641997509,0.91937144767303,0.9620353377413641,0.9500617713836979,0.9041482214268401,0.8670884822925411,0.8661563176887481,0.88172750335733,0.919534469002059,0.9206910337818275,0.952626440310756,0.9355419020902478,0.9436985840179485,0.9791146927872068,1.0356021891599236,0.9949642406679997,1.0093988656880288,1.0055914475867878,1.0613402038082869,1.110480713271454,1.1145267946111321,1.1380633639832969,1.1260573737084725,1.1264918227028795,1.1793107509457577,1.1844299245414525,1.2370032638220014,1.2642927509753845,1.2935832610660412,1.2826249130577787,1.2525629442769826,1.2629600733612032,1.1958565147322489,1.256042247109737,1.1923698302694772,1.1966092533912258,1.1918698289856013,1.1381521786080475,1.1625919759465735,1.1924076486425044,1.2244616847698924,1.2000336570659322,1.2435957697486983,1.1402329374264024,1.1784839284489963,1.1076793671759853,1.0986644414272402,1.1190468444608688
BEL,Belgium,Primary Energy,EJ / yr,1.4846720905797999,1.4301899744652946,1.5019460656125747,1.6738244702414944,1.8371843179201197,1.9408342270206185,1.9046597155438802,2.02457789890516,2.0519538655392253,1.9811662665204073,1.8682399381073433,1.984649768551567,1.988732785801558,2.075933304505574,2.1348472617584835,2.044558982403789,1.9439406112383857,1.8620665733047386,1.8106399226591297,1.8940843538551275,1.9816872765706761,2.0470609375589053,2.109225868515317,2.151958201780165,2.1667504128296007,2.264432484332011,2.342270379440876,2.336972145463472,2.299368719818751,2.415619657324469,2.445702185146163,2.5981268739621584,2.6270803010693253,2.676404259451118,2.6597441079835864,2.70579267028099,2.684251295143791,2.6763193181853104,2.7814867210184397,2.7940609121033386,2.766054309551476,2.7738951460269465,2.796168146285626,2.8383612754785608,2.6247116627282185,2.7999678267040573,2.609617472986418,2.487571169443891,2.546156920225271,2.3447869271857407,2.350910498985418,2.5697561658127737,2.5864712443796583,2.548848919357459,2.649314577676729,2.3436875721723656,2.6441919746105476,2.467809482490184,2.2673755824061836,2.2509294890872895
BGR,Bulgaria,Primary Energy,EJ / yr,0.417642038,0.448674744,0.523380942,0.591781422,0.656887694,0.7385292830000001,0.7695011970000001,0.792786154,0.820958872,0.8501001453636363,0.9396168151818182,0.9942650485454547,1.0452769399090909,1.0874470742727274,1.1266760608181818,1.1876911164545454,1.172563171,1.206823144909091,1.2140662768181818,1.207886854727273,1.2061165477272726,1.2290738612727274,1.2374182905454545,1.2685629052727272,1.2557877601818181,1.16656384783861,0.9385238970294358,0.8841381326065516,0.9460726290007877,0.9142563138302323,0.9782378510457578,0.9710658969105248,0.9188497296980772,0.8802511852464932,0.773851608564165,0.7766383332176301,0.8117924211764191,0.7863014745561359,0.8061696104570304,0.7792716725675942,0.8400245339251491,0.8594444663814049,0.8352825459327449,0.8287473733586856,0.7231270114953365,0.7448041101578857,0.8067810209367441,0.7585191441795263,0.6920479877042717,0.7418329851787221,0.781668517260055,0.7528159923044844,0.7775664831384448,0.7690884201977525,0.7570162571954546,0.6991287357797273,0.7831628839413637,0.8130258292891819,0.6927760935725454,0.6651431688831916
HRV,Croatia,Primary Energy,EJ / yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8383450335999999,0.0,0.0,0.0,0.0,0.0,0.0,0.33534836753200004,0.2627098963890909,0.25924089760945457,0.2703565043392727,0.2672146073054545,0.2762172433661818,0.28386847941018184,0.2948525397709091,0.3130058377861818,0.3159855103861819,0.3021170438229091,0.31536669042,0.32541928140799997,0.34541678605200005,0.34626978366763633,0.3461542613727273,0.344526902404,0.359281732647087,0.35037613171296417,0.3351855390983488,0.3305066120043637,0.3068510901323636,0.2828775395229091,0.2889526001218182,0.2854153912916364,0.2833658206963636,0.2928911065803637,0.3015008538938182,0.2990615176483637,0.30344317068254545,0.28713086383957065,0.30135101302749323,0.29187127636025334,0.31420668009268005,0.31204118868280695
CYP,Cyprus,Primary Energy,EJ / yr,0.016848902000000002,0.019219076999999998,0.020834117,0.023138106000000002,0.027323257,0.028817385,0.034374652000000006,0.038653286,0.041469013,0.036767103,0.030708828000000007,0.031223014000000004,0.035269141000000004,0.036160147,0.036694199999999996,0.037003193999999996,0.035482296999999996,0.042529651,0.044750447,0.04540496,0.048835367000000005,0.050916378000000005,0.062210971000000004,0.064242021,0.065923317,0.06938832900000001,0.07024376400000001,0.08206804800000002,0.08528464000000002,0.08543649700000001,0.09083042300000002,0.09217734400000002,0.093065842,0.09880778000000001,0.103970444,0.108939979,0.11019475,0.10866937100000003,0.11551788200000003,0.112416995,0.1259678516,0.1238738484298549,0.12593720887807902,0.12905017982962522,0.12596898316427402,0.12233842450218603,0.12058247304744252,0.11245064686545454,0.10004707777454545,0.10018453109096569,0.10291014901590308,0.11197291529418184,0.11502091188347811,0.11439022991909092,0.11425233293245456,0.09863921816,0.10323594521809094,0.1092145257021818,0.10960689536254546,0.11270935411046538
CZE,Czech Republic,Primary Energy,EJ / yr,1.6718780312000001,1.6854038018400002,1.6604275083600002,1.73527491588,1.8114811216400002,1.88468806208,1.984813558,1.995738414,2.0089767490000003,2.025402144,2.108698578,2.170435903,2.23847681,2.2709567180000003,2.2918391810000003,2.218107285,2.203890876,2.180650982,2.184398030181818,2.2608029436363637,2.263326549909091,2.289842984,2.341778960818182,2.3554218231818185,2.2866435419090907,1.9688335633829093,1.792248529789091,1.7373505080350706,1.7231703140796044,1.6779876051765918,1.7445178455175583,1.8053952525418917,1.7327653437667416,1.684744218096109,1.613386017922524,1.7049542102705684,1.7435592350065063,1.7502794432185396,1.8656460451473014,1.9111283265968226,1.8792956734655675,1.9163497122053241,1.8999215649127275,1.865217558044221,1.7892535009529134,1.8609300566611129,1.8157878112158794,1.8101538344681316,1.7757668532859423,1.7442987686510159,1.7066433964092693,1.681040796866336,1.7839644136653876,1.7834889006802181,1.7426330978838545,1.615633088716364,1.7033257262211636,1.6410608102070006,1.5020415665840767,1.4296466746822045
DNK,Denmark,Primary Energy,EJ / yr,0.5981736558,0.6804306864,0.6842683932,0.7150527395999999,0.8208127534,0.8745928410000001,0.826517474,0.8722631038,0.8439213412,0.7677609684000002,0.7567141672,0.8330615798,0.8500981888000001,0.8624155588000001,0.8606524808000001,0.8383450335999999,0.75296646,0.7196359438,0.6839627662000001,0.6953877928000001,0.7835442308727274,0.8004005084363637,0.7712394931454546,0.7619696890727272,0.7016793894545456,0.7224402998909092,0.8326733897857674,0.7783445090155762,0.8247892975973983,0.8844271277861939,0.8681460672535062,1.0343342096304613,0.9324597479190482,0.8925985719625829,0.8634463979978835,0.8206112151971598,0.8228585218785396,0.8173069251679945,0.8791903242812531,0.8234641805422646,0.7946364904534751,0.877195488188207,0.8270496156113185,0.7983808910487158,0.749451095829859,0.7967485928066882,0.730874257310622,0.6711218473814552,0.6872239930016371,0.6460955218492317,0.6239305737242954,0.6411668807874862,0.6341062973733957,0.6288915119509172,0.6761358181659352,0.5857294032303069,0.5844266892382955,0.5720974590721151,0.5679621515462124,0.5632089267889836
EST,Estonia,Primary Energy,EJ / yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42642940338683977,0.4243782708751901,0.4307988593041213,0.42347831347133397,0.4364102058191719,0.4593060214574227,0.42029957794575845,0.29264375553200006,0.24322476513999997,0.246740653724,0.22379180037745455,0.23764115739854547,0.23409446293127273,0.20999692485490912,0.1934205197338182,0.199719269724,0.20818042516000002,0.20732134608254546,0.22599176863163636,0.2305621149501818,0.23154491047200002,0.22863038599854546,0.26471946795272727,0.24321039764480784,0.20976927592559647,0.2609514829129906,0.25968835748380126,0.260986011902,0.27500614209818186,0.26261590156363634,0.24200548895436363,0.2503374391101818,0.27733182258872724,0.2755486376849091,0.2205530800090909,0.20380943654818184,0.2137087034027273,0.21954198941018183,0.193582849942,0.18733655501717014
FIN,Finland,Primary Energy,EJ / yr,0.3495558181807273,0.3997800364229091,0.41577762030945453,0.46621516711199995,0.5321005785876364,0.5870508587272728,0.5964449510909091,0.6350310097272728,0.7058663707272728,0.659086655090909,0.6744896712727272,0.7397426264545455,0.7690023949617225,0.8185302564354069,0.8851072152775119,0.8856442922057415,0.8759381180334928,0.8693652482918661,0.8574532063301434,0.9000969777129187,0.9549062178851676,0.9663556934497608,1.011824972555024,1.0076459814928231,1.0143659830382776,1.0975209879459429,1.1083774826240191,1.0908630388049305,1.1124235988193336,1.1831319559328604,1.1162056703655314,1.1773682795784575,1.1920976976843054,1.214799066718438,1.2064153144457803,1.1995186092363637,1.2406929477272726,1.2658447859090909,1.3702573462909091,1.3283953484545457,1.2116762270462638,1.3216541698713908,1.3022722252716545,1.234876828989955,1.1695384138753295,1.2758525004483001,1.2032750167474704,1.143295877365652,1.174156077183834,1.1277786215340224,1.0982403004478902,1.120486941125526,1.0923127455697856,1.1207003170733736,1.1029599918909092,1.0236447404363638,1.0471371437127273,1.043716608687273,1.0846310110036366,1.0554698929643926
FRA,France,Primary Energy,EJ / yr,4.520158700073455,4.588876091388727,4.944174600307273,5.185163984340364,5.718882807888727,6.197642719157818,6.484907870749819,6.929961153267273,7.563303205686545,7.358108141590544,6.91120806306,7.423508399928364,7.385385276014545,7.740502627138911,7.992591430561092,7.930304435367636,7.819039134415637,7.535304282592364,7.745613199644364,8.08784534558291,8.413965923057418,8.635011692660436,8.787507624851019,8.872376074732873,9.217146843950838,9.376736378210035,10.025951649643972,10.036417324072465,10.07115867269486,9.862554364705357,10.200384091418522,10.653449133773687,10.500037008748677,10.764110760021556,10.841650196434209,11.042957221855383,11.11414386730881,11.16765445286939,11.335644388617785,11.466506581052544,11.459900839083163,11.359276787322589,11.166195376310279,11.178743035748438,10.566296888039824,10.899118740974975,10.6620581164444,10.53897909897117,10.58839379145325,10.21366992870238,10.353231167655927,10.08283949087394,10.104246088695971,10.159077951210179,9.940821097747941,8.771072528254143,9.409154318137434,8.265859070914823,8.57392474699576,9.007306190301708
DEU,Germany,Primary Energy,EJ / yr,10.575319475355554,10.59385870937652,10.573484882597231,11.295655228103247,12.218013611775357,12.880102975122066,13.025741392360032,13.485778684808762,14.25496959486464,13.990043219622326,13.448357132008157,14.383055310618175,14.329922513097056,14.848153072080631,15.684248189924716,15.164326530887887,14.690168856618879,14.176515554038502,14.388093435579492,14.94242128863756,15.417856659618323,15.275618311735066,15.402427427125382,15.467120943115379,15.319155912262717,15.07587861309091,14.715356928363637,14.409679914368155,14.33723634512749,14.190137189314475,14.252550407366918,14.74502700532687,14.553855484947599,14.41564262834514,14.200277088567141,14.23082279894015,14.517511423753623,14.3003663652926,14.321432631906562,14.2682961811352,14.095951300311551,14.43800856048011,13.735889578767996,13.895446816048965,13.023992039075008,13.559542634563638,12.931917912472727,13.033091137654544,13.386983305854546,12.784192833927271,12.89363126510909,13.11150340982159,13.33959281095,12.934319753743093,12.500781348638183,11.520405557933408,11.992407083677865,11.30807360931539,10.137278350796358,10.136223019781978
GRC,Greece,Primary Energy,EJ / yr,0.27928309600000006,0.299752108,0.331736876,0.347260159,0.36252091900000005,0.40033459600000004,0.480393972,0.540999425,0.6284996580000001,0.613241811,0.69964681,0.775427997,0.8043436690000001,0.811206486,0.705808397,0.699999189,0.683460768,0.691971576,0.704589936,0.732732209,0.775516257,0.7741772940000001,0.851896412,0.903486154,0.9840580910000001,1.021847940148227,1.0274892225843482,1.0522488829979642,1.065502247677843,1.0817446210496164,1.1153560451119753,1.138382151407652,1.174954538496,1.2505024220522272,1.2434442237378434,1.3137924266890662,1.3337421263284042,1.3310217569596114,1.3942909439323885,1.3943185827931313,1.3963504049312725,1.4303730518539066,1.480533345912575,1.4453677274185295,1.3756266020637309,1.2961284169640948,1.286255418933329,1.19505561448465,1.0939714414438593,1.0347693388610086,1.0329707365254341,1.0167583254309658,1.0790446799581825,1.072641396060818,1.0481274221759092,0.8966595267601818,0.962908949572273,1.004691765968686,0.9643590938939872,1.010992369497746
HUN,Hungary,Primary Energy,EJ / yr,0.66538311,0.674161754,0.643435036,0.667554172,0.714875514,0.7702828880000001,0.795272905,0.8210258050000001,0.889187022,0.916570501,0.969839781,1.036194587,1.089677035,1.1655633920000001,1.154109579,1.15783057,1.1457080990000001,1.150857244,1.1327526378181818,1.1642007083636363,1.203577709090909,1.198635442909091,1.2543874367272727,1.2273033492727274,1.1961863208181818,1.1719854155356682,1.094990032227921,1.0512986738795413,1.0122114377208145,1.0294948820047107,1.0410354570935656,1.0604491513547036,1.0348516039468643,1.050671524035852,1.0500860138148025,1.0194377860976631,1.0449151451207075,1.021435299791199,1.0323095773444209,1.0496548775540622,1.1207628848585782,1.099691203625856,1.0868370394403704,1.0719731422161116,0.9961636568940951,1.015077825139478,0.9852443471652447,0.9195247458626433,0.8729060392463717,0.8744861889940112,0.9214057088739873,0.9380757137828373,0.987908755402335,0.9945118016962775,1.0037665727818181,0.9821774949425455,1.0239778998345455,0.9583784254101818,0.9046345506527274,0.9132660376326502
ISL,Iceland,Primary Energy,EJ / yr,0.022785072023999993,0.024231729335999996,0.02368463018399999,0.025164684775999993,0.023949342431999997,0.02673164095199998,0.029054266279999987,0.031622795479999986,0.03732384867199998,0.035027171735999986,0.03366787299999998,0.03432762299999998,0.03598961999999998,0.037787679999999976,0.03938937499999997,0.03854343999999997,0.04149590979999998,0.041739672799999974,0.04281374439999996,0.04511408919999996,0.04488590179999997,0.047706997399999965,0.04994545639999997,0.05240530539999996,0.05499837219999996,0.056108435599999965,0.053897381799999956,0.054563116,0.057155396800000015,0.0578372118,0.06009464900000001,0.065901092568,0.06802740956000002,0.080118339412,0.09939877880000002,0.10899120100000002,0.1126153878,0.11460063975087204,0.11436021593727962,0.11905551973835433,0.12540205953871514,0.1621946660049977,0.20071831110859964,0.22838228470538258,0.24361514443701598,0.2404365222077144,0.24822424115260983,0.2656682760304608,0.27088611510492017,0.27136779773182385,0.2698549375674657,0.2753740773709194,0.28573391221163696,0.3188148651837159,0.3105125473540468,0.29252838996554636,0.2943597094828362,0.3069362978204975,0.31110828428220433,0.3098576467262005
IRL,Ireland,Primary Energy,EJ / yr,0.23695046599999997,0.26692189499999996,0.29015683600000003,0.339588457,0.342041778,0.26724005500000003,0.280163323,0.2944222,0.310023561,0.31447017,0.29563606,0.301379345,0.3204243,0.33388611600000007,0.36781343499999997,0.35562859,0.34670437,0.34458188700000003,0.33966881,0.336651202,0.352436922,0.380537046,0.386554975,0.38337109,0.39638481999999997,0.4194802927635076,0.43560623125111764,0.4370763506654277,0.44675860059078687,0.4647524676392275,0.47589874724536074,0.5025309954547272,0.5194526031052888,0.556805846811183,0.588602929088275,0.6163209653898338,0.652858411487659,0.6438464529655276,0.6294300030169424,0.6405339264498324,0.6656554272325275,0.6837954240315935,0.6929956239668404,0.6848259687794839,0.6107570759201945,0.6198697905200654,0.5805310618590065,0.5724412091677218,0.5617673034625246,0.5560811250845074,0.5808163560858927,0.6126131670991718,0.6079480998139488,0.615922854710529,0.6101629625264657,0.5606424337887279,0.5842909213512231,0.5997986394512724,0.5717813731876364,0.5767289856699515
