region,region_name,variable,unit,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
CAN,Canada,Energy Intensity,MJ / $,11.398125125225958,11.271073112124423,11.488464438842048,11.749780832502791,11.762282735361257,12.284596393532746,12.194294744022738,12.347139958697962,12.606774974038409,12.453656745912415,12.143467445598844,12.005880802016874,12.3302029197069,11.999028910288809,11.890673231634185,11.840789121344162,11.219871728449874,11.239386447727972,10.81213386283112,10.830818125320087,10.614035528220922,10.466703987121107,10.421049734478212,10.55884784741564,10.576338117680528,10.019922236750295,10.19975816520162,10.377159830912332,10.37948802072669,10.36896001161141,10.348542273229071,10.365408113769353,10.034914437427457,9.599119175640627,9.397473641442355,9.16483380247273,8.942274350448491,8.960387508103134,8.945914178177272,8.857114824399723,8.559560198055923,8.06868020840373,8.498488832030134,8.268043545627101,8.158769210289048,8.106278426417601,8.114833265572909,7.973623864452251,8.016273430914746,7.854778147079015,7.788223281807471,7.586917125527173,7.463537804015404,7.425691852833423,7.26567705889078,7.127005787264238,6.793435917901815,6.673500737498786,6.538004462760422,6.474089526570177
CHE,Switzerland,Energy Intensity,MJ / $,1.7941882204611217,1.8409033428492,1.896526727234985,1.966592269551393,1.978438957254722,2.0747243014263987,2.055445257204918,2.052795163445446,2.2109735221844904,2.0394796041409653,2.216922569155939,2.24984818875732,2.315392186747778,2.3279212193074517,2.304215366763391,2.3303634855592343,2.2615358574785893,2.2165981032993396,2.3338180713212524,2.274067562501422,2.34641105362642,2.428682066382171,2.3446837747291758,2.273113813332388,2.0955647690742754,2.1252208329320985,2.178438914537892,2.2129788121212197,2.1645221798761325,2.223255077497432,2.1270984732750993,2.1239561586956492,2.1709371091555187,2.130061280335895,2.1173361156506174,2.0189725117845168,2.1037332565183378,2.0133903810626235,2.001192778934733,1.9595593307563308,1.8333550700060666,1.835158413238974,1.754226850753586,1.7474663178363576,1.7538929095849245,1.724153980162365,1.5983244632033118,1.6264166891109173,1.6314440717202823,1.5261536672641765,1.4500327547861043,1.3480930415113663,1.3375656736371935,1.3295392187237784,1.36338930495627,1.2586919181373617,1.0982488999819735,1.1562553019035637,1.181364348683979,1.2008614484675815
CHL,Chile,Energy Intensity,MJ / $,7.414098598533467,7.147531273340377,7.033234832436005,6.888395260600389,7.099174551477444,7.360486124235443,7.243972908197222,7.298843820403082,7.428626475535661,7.222823479763012,7.33107717034297,7.353954980434774,6.91516286347604,6.652821089160205,6.507288132047947,6.189435817936195,5.803535551112087,5.9528949206106345,6.45249906800952,6.442503761996398,6.167883410267659,6.034954538240636,5.885506199543788,6.315841030023713,6.669973470734779,6.9896745688473265,7.00652706327046,6.792105113707354,6.765448049947296,6.840906131778622,6.741238708687114,6.828264386034887,7.2905155861715665,7.181537840422577,7.66803285130607,7.401330759288939,7.207477181480646,7.111598993574914,6.870712194437694,7.02321807689006,6.741845862787151,6.521693333629369,6.409343114669745,6.113409213861559,5.874289836546387,5.830846715539195,5.898423208156832,5.837065924708546,5.826106091974707,5.5528177021571565,5.456125491553738,5.711600035084095,5.78335851866442,5.754420930089135,5.789713418668736,5.663637674676841,5.525253270695718,5.5995737612970995,5.36565924953151,5.360995428680227
CHN,China,Energy Intensity,MJ / $,31.88323516784808,31.368944436028606,29.968207669350193,31.437460889227655,32.86903886690454,35.435699690300275,39.2272849577851,40.69583313789618,39.816545570904154,40.046797708642934,41.31551064170673,44.23072207098114,44.87925768265384,44.33578557471231,42.37983055032188,39.610127909126405,37.06024422799544,35.415609091307466,33.95299349186629,31.686243762594724,30.234287667990138,29.100417768746947,28.132462252306354,27.16238542112086,27.328174035738467,26.5888318667108,25.587938050093857,23.56074709152111,22.240448800466883,20.87755311745492,19.300578645348377,18.536940350484237,17.054314965446693,15.822600088069255,15.225886423070715,14.485457207603849,14.041570667234321,14.035201529292882,14.952370606444088,15.855770967291415,16.17252751595563,15.7355259563842,14.97313371891544,14.044641395919118,13.43774633520997,12.944089296592743,12.803367954383633,12.246150258666452,11.766051549831044,11.14850744380009,10.51103112524007,9.838202289570871,9.5397575402516,9.343642043801939,9.194346088565755,9.247631608474197,8.965559382859176,8.7723302467634,8.783125906581082,8.593810367907345
COL,Colombia,Energy Intensity,MJ / $,8.480553010320108,9.078477847296398,9.148619014078728,8.913358404230946,8.433090327547262,8.686563789045652,8.053250276930786,8.658600894449494,7.747808455775194,8.181984959624806,7.405334849951415,7.363739783862386,7.3161473897114355,6.99057753068648,6.843170764698521,6.78670132375192,6.761022266269172,6.846615989614513,7.152170086692976,6.892651933719753,6.8542234063007585,6.648366264761692,6.898425639175285,6.543024364606749,6.606339747005398,5.934675876609021,6.0009418725723025,6.330212677970284,6.347622544054739,6.402029681539437,6.264578722469967,6.2892635140846895,6.376976318546356,6.46974030154923,6.061136739343902,5.818866605697411,5.76089265729953,5.536281502195198,5.377553137822631,5.370305027528775,5.004202872839386,5.519639487461863,5.238356769181963,5.291908380834832,5.321872500603055,5.432687581296456,5.166165420105787,5.393154286351117,5.386648315096225,5.477267036164737,5.254121545240108,5.6466444421075055,5.448769218317266,5.520140935916101,5.421573817817084,5.262919776952679,5.087348597866905,5.303167397324857,5.211202891208964,5.184942229242822
CYP,Cyprus,Energy Intensity,MJ / $,,,,,,,,,,,9.913398409130737,8.380891541151367,8.135778162030434,7.739389200610836,7.145855387786637,6.814002847993028,6.37351397908074,7.205501855805099,7.180904671942991,6.69922077423537,6.869929007415933,6.906849542279183,7.882081746703663,7.491629633725214,7.1217031276694565,6.979282695392596,7.013460247094922,7.489991938991075,7.729450039862669,7.311815975793876,7.17355219908522,7.1901564551705635,7.072677899204611,7.076602191352367,7.091901583501855,7.012556905378602,6.823619716866844,6.487630402603332,6.720199876840142,6.226829777650919,6.6544770943568325,6.249280091891926,6.045177229106174,5.976637244915933,5.953915588974556,5.653271878134937,5.549005805005115,5.35955700234075,5.104653225604218,5.204094205806113,5.168954236370889,5.277252408506031,5.126109667623497,4.797141628869875,4.525460900753096,4.037054121659985,3.793208759858534,3.743188558850941,3.655599069220694,3.6337771103984067
DEU,Germany,Energy Intensity,MJ / $,9.161124713215145,8.926164834279565,8.93851830834223,9.036747522449156,9.0996323859357,9.126975159349193,8.949805519614355,8.88385466563054,8.962387859967683,8.718225093053501,8.453934180262888,8.615121465328642,8.30529964301282,8.354315393965166,8.47308079207603,8.078393475043756,7.784599269930145,7.542184256233545,7.536247123353067,7.6117200635950075,7.675233980747056,7.434376248147206,7.392438826617509,7.158120276745813,6.8237516538738,6.380111190615928,5.924880061415751,5.687252829734832,5.714277875321154,5.5124589348840445,5.454590942379134,5.58508468851009,5.4122852145876905,5.250820959611923,5.064495545063011,4.933442331123744,4.9517914458096355,4.888887065284652,4.922173043417363,4.847563885038417,4.746967038926037,4.681646651044603,4.328869647673038,4.339645882415168,4.306274421849017,4.304838132050108,3.9568834908204837,3.9690155841669887,4.061102701401566,3.7958872166885596,3.7661380076991837,3.7438660191191664,3.7082770786224537,3.555915338101096,3.4031074799797514,3.2701347424289193,3.283606781102655,3.054394395902337,2.74546891261773,2.751746753457398
DNK,Denmark,Energy Intensity,MJ / $,5.768310683012458,6.386484230388557,6.065476743972561,5.987883973981375,6.4359360650128945,6.732663660760769,6.166612887322094,6.269816705825045,5.792709922737126,5.3212531790568605,5.319691517186853,5.5252617653597165,5.5284923234434915,5.476236304571124,5.252155366304916,5.154757955844877,4.664350288744599,4.290874344547837,3.9727033068622855,3.871084291993568,4.187906234724317,4.084656686856984,3.9177030349151223,3.860078629244606,3.530042195741249,3.5751304384401816,4.061416656287641,3.721152248627493,3.946311705223905,4.018869722526926,3.8285750454712737,4.43310288739807,3.873735623151402,3.623838120763474,3.4044631377794343,3.119402443503093,3.0985083377245033,3.063617234715586,3.2811101002714538,2.990125514838524,2.8189319561497075,2.9974099591743837,2.798434217614048,2.7127467055277363,2.6797985686183976,2.804526594822282,2.53936519180703,2.3318868125974728,2.3550375102117096,2.186155905518438,2.067645817697419,2.0614169968263556,1.9782516875676888,1.926156222526258,2.036010821198111,1.7957410209022537,1.6685720392856846,1.6085962075794504,1.558091493115892,1.490266814768467
DZA,Algeria,Energy Intensity,MJ / $,3.028639405537299,3.854584568273573,3.317090002053807,3.190018987263252,3.3030305211570474,3.292059145174187,4.073721402130446,3.572576021867029,4.079517277418693,4.24637002278078,4.865148322898545,5.236277405158276,5.4850670908274735,6.320652247809307,7.709598198154767,9.13113853319119,10.763786201424537,11.65899375493436,12.105829135176073,10.989413153708892,10.667633965915465,11.275137510966816,11.649357037616175,12.631244302379738,11.764251441545095,12.382389577132033,12.405832242067369,12.51178116124096,11.879772909212631,12.160723241405963,12.149467694298593,11.555035524835203,10.988338570711687,10.813867633874782,10.58433925036301,9.829784497636862,9.888479346428003,9.718924696539101,9.539091446412119,9.477988441757972,9.402528002256727,9.477328048474755,9.687588701361237,10.015173199579095,10.485963997518013,9.792378819986878,10.051955863885699,10.730078117275179,11.073127511585326,11.597732967825202,11.851238806590528,11.394934760191935,11.347937608175238,12.00599783632609,12.337669863357707,12.13624636617135,12.753599325227105,12.77406848126627,13.111192660792547,12.296600449583503
ECU,Ecuador,Energy Intensity,MJ / $,2.1441981919747652,2.252923697105331,2.327200251262899,2.717089267816647,2.7509027325991586,3.0870515478687217,3.1930199059314925,3.182507200214311,3.0033333584075304,3.154667505481223,2.8455730911149737,2.9392278373075795,3.480711238669732,3.394570431871434,3.4339695265731476,4.2068002964148965,4.457514980335287,4.860210370059707,4.599408051655538,4.718816829842125,5.474160046272984,5.436625084651492,5.535110722312676,6.118410796587794,6.250755986248842,6.24554376873217,6.6849146783920474,6.525173339193015,6.529306935287444,6.774839673886346,6.416885221988789,7.110297949502285,7.667039945560865,7.471355163394629,6.977902649215921,6.403632944242388,6.320608368257049,5.885272003581633,5.930282793066339,5.977680850939228,6.1119048611344216,6.217186492225668,6.271229465330133,6.140237823433163,6.094789171342244,6.647478687110196,6.355597970553542,6.320915615729807,6.195143968076024,6.2569159004907275,6.131996489855905,5.987450568291308,5.6822571058136235,5.992946184380037,5.936445859843574,5.479285325740918,5.987701378974867,6.048667897442522,6.202453287341403,6.429271769448576
EGY,Egypt,Energy Intensity,MJ / $,11.086593314226173,11.104633979763054,9.337320609597452,10.033253299564409,7.506090040445987,8.917548800270854,8.76343960426889,9.522121308999234,8.642785203763419,9.623710684573284,9.798724715057956,10.361878449487369,10.265577823311167,9.932927057442427,10.5307196442178,11.014438949397078,11.786551193702131,12.05102300832734,12.534642739432812,12.542771369783003,12.36015871725632,12.09673511020399,12.392828144084787,11.942420393176121,11.98687911562299,11.623585690532988,11.654399438498155,11.049519575983496,10.729818512426169,10.847204244617236,10.991919443531316,11.04568050415478,10.915904109715418,10.772345736934161,10.880856449594281,10.831651712707629,10.934077355680982,11.018002361874148,11.370783486056535,11.558912086429713,11.366356839669763,11.221983793744556,11.148215791872222,11.027953891639289,10.959309269879938,10.852722937134041,11.235464013858891,11.4570342492001,11.126155803173752,10.689081733455032,10.379893006093948,10.518008071596247,10.518623629839563,9.977265024023572,9.206357705958997,8.289136037450668,8.634897897712149,8.487505085822718,8.06663165738403,8.097714233688183
ESP,Spain,Energy Intensity,MJ / $,3.7277094153725585,3.8198472271496478,4.092780023126077,4.028800866446949,4.132976577060889,4.370862772432889,4.58004061075598,4.565624787377185,4.785742124750272,4.709990900243765,4.885969237014489,5.14624398233669,4.951562156073935,4.8957694502464895,5.229459328985405,5.354623436310893,5.509794662203911,5.38346050864395,5.4159765124832155,5.372282799449004,5.214463970057549,5.228630354445705,5.139737522544839,5.04714759226465,5.219927563729835,4.972248506640728,5.0106375402654235,5.285764339794218,5.1131736621241455,5.203620101994381,5.307859692176526,5.236213910949409,5.307304726084508,5.334907616676006,5.431625156331187,5.411035505345728,5.340441445142557,5.40088540792103,5.386790493050529,5.428656383983884,5.373553034692083,5.153678147644377,5.07875314696966,4.87410390043986,4.6365465731057665,4.652901198585728,4.657525917176002,4.774323068110825,4.5045389857781455,4.3789334705290335,4.341270191620809,4.218065106514933,4.241245935492416,4.139090977615444,3.9828355216654314,3.900672692528555,3.9171728724029236,3.8658766128885436,3.6180252755715543,3.597676948836309
EST,Estonia,Energy Intensity,MJ / $,,,,,,,,,,,,,,,,,,,,,,,,,,31.334817806532598,31.167030291953292,27.5281357284124,24.27281656051373,25.03486637866689,21.723088570988352,21.980903302996694,19.153333557984457,16.46705935329499,15.231948311507097,14.286778932575194,14.064919613893965,13.098743223495026,13.270304408189306,12.676580185182784,11.623685613600333,10.456546979122226,11.254996042686733,10.899115134761448,11.011508855203429,13.370689962969967,12.365341292106272,11.986966840192682,12.412873582436116,11.472414607339518,10.38122295323465,10.416452756265347,10.924140040806193,10.466665176823302,8.076679338097142,7.685150111469621,7.52038505233901,7.7209918905539,7.020269892457481,6.811526907623654
FIN,Finland,Energy Intensity,MJ / $,5.578034640524817,6.231621909724329,6.343408595269921,6.952778191522446,7.240719971901978,7.433181736501016,7.378229770126436,7.291518330929948,7.575780717226395,6.851947224226594,6.887761832924695,7.528186944578605,7.807257523894686,8.074339505639474,8.150603709915089,7.738517079680389,7.556277733706947,7.275017795355569,6.959328473379435,7.077092453353368,7.2513338127822085,7.141522409600745,7.220425874380596,6.833154402039365,6.545934101632081,7.033902257764169,7.54730709988421,7.6824397707853045,7.8958537995903875,8.077510877713445,7.311014707209926,7.439151910026453,7.0793062912339275,6.840992788613191,6.508121010474079,6.11885331455218,6.166086510347844,6.186698160381238,6.564931509699519,6.11926982492277,5.43077238863258,5.694790827528008,5.328200481088527,5.01313005675515,5.1650086617960005,5.461485801165366,5.030556405774254,4.85371470977929,5.03404833165104,4.858437406565141,4.709218499235404,4.6841384116687355,4.4203375214002945,4.481749206016364,4.352063089878451,4.142286567026262,4.126900894191819,4.082270693478519,4.282853030186768,4.17414246130928
FRA,France,Energy Intensity,MJ / $,6.694575715025454,6.459783013925821,6.635062063821366,6.661980254333849,6.859765285444778,7.0000112046399074,6.9537881622376005,7.108481833955418,7.277122543462656,6.762477576975176,6.423981550665005,6.610244205535074,6.349453537568973,6.405275133454891,6.378185154213116,6.224137107850947,6.064741787072299,5.70531332801695,5.7914560316722605,5.951557091147283,6.095888574242718,6.1100340184265445,6.063161250404534,5.840541609648518,5.811492544613199,5.7494277865810615,6.0724046490043655,5.987962213145418,6.030338500583637,5.767943645500478,5.83112221043577,6.006208537960139,5.773810011896339,5.721480619045974,5.573243669329781,5.451001317147419,5.383875382498388,5.3526439264718215,5.381081737565541,5.29143111240956,5.190359415889528,5.008842083080571,4.80218494212661,4.7893734161234365,4.658563092720106,4.711063976694241,4.498931368464888,4.438837152305043,4.425056607565396,4.22628236290692,4.238813227764087,4.092909349539215,4.017881711842469,3.974272317843637,3.8116109833170846,3.633445903509194,3.6467890594303762,3.123375031101825,3.2097234662674556,3.3330950817812433
GBR,United Kingdom,Energy Intensity,MJ / $,8.93030904465003,8.839700800256802,8.603261235282567,8.45898640591271,8.603877212031964,8.541997864947216,8.108190624539308,7.887836521038533,7.769810530481955,7.56929009657447,7.242174091595228,7.181456129822439,7.145818407456216,6.894729894958867,6.955985096331275,6.468512743790357,6.337297833434285,6.135222124722787,5.913459376172054,5.781715744033391,5.792939211471356,5.766917806411447,5.463558027752961,5.236725608412197,5.115009860851945,5.113939117131827,5.283980571684848,5.229311708325969,5.169241821350755,4.914193527431625,4.810993124844649,4.922774714963002,4.6079304084290085,4.490018066213713,4.334259208939987,4.190322125691554,4.134659786020388,3.9687557236144357,3.909476627518221,3.8396122845880014,3.7676294747291195,3.6306146795821697,3.4330218164374613,3.3740077595044453,3.3526636813945934,3.349916008782877,3.106745400788402,3.109065671308288,3.053553027552164,2.77504108293649,2.7228480043400842,2.637557361395385,2.54785880002821,2.490687983568073,2.3725744503200907,2.348795338554839,2.1954202328468075,2.087505059005286,1.9837916906340392,1.9656114456045881
GRC,Greece,Energy Intensity,MJ / $,4.365656186995174,4.3998709793891635,4.60809951539029,4.499592790792226,4.210450234838177,4.268435979077581,4.749616900106645,4.855492757313495,5.218509485740826,5.442203896194165,5.837350666488309,6.05474920162605,6.101097179246827,5.737373291456511,4.833297635710181,4.76127672345383,4.722154281481744,4.835728751532447,4.977599591551125,5.074386980007836,5.239198508260229,5.203217823394119,5.857886880123935,5.95719656180656,6.250918146519853,6.490966224936495,6.330553548059151,6.438036178374854,6.62512705264727,6.594234912776005,6.659301014782217,6.704097604456863,6.678846648402439,6.872097290997217,6.656331593543738,6.753468560468666,6.551353649056974,6.245505570469749,6.183910947233017,5.868436840284312,5.8082474377155275,5.589607140863735,5.589603267140898,5.453704582878739,5.413554547159677,5.408657333429465,5.955688109747216,6.0363023880161535,5.654189563178073,5.306166811856251,5.309064500374185,5.227401105183637,5.467093255061919,5.3247124922402245,5.087178133397314,4.792769644247788,4.736924938452662,4.674012071039955,4.384133563936044,4.494043224836076
HRV,Croatia,Energy Intensity,MJ / $,,,,,,,,,,,,,,,,,,,,,,,,,,7.19684819547764,7.144687189484769,7.985736424545296,9.054849345171906,8.453367337814198,8.184986423025636,7.927426141402463,7.755794756453757,8.051993750370855,8.198222905145972,7.614150474034551,7.708254784208671,7.517686168581115,7.558759405783747,7.274061910541424,6.97003633693078,6.60180020215605,6.553645133218379,6.267810883533376,6.434514293178649,6.430481387124792,5.976070889859639,5.636200205223017,5.764474416486479,5.7258100531867555,5.555626033733691,5.550275094274645,5.531929191400053,5.332286382804936,5.247709504359329,5.415743701607968,5.046499575879156,4.555730767864773,4.747566826503671,4.541587826147414
