region,region_name,variable,unit,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
EUU,EUU,GDP,trillion USD2015,3.07250238708526,3.2484230108867003,3.43344474555509,3.5981436368784903,3.8127152901117203,4.01257736943776,4.18431317543856,4.33338018822167,4.57485160094415,4.89664433052096,5.167397602689309,5.356335028127781,5.61215610338381,5.953529153004,6.14402634249337,6.1062743028542,6.404546371703651,6.59345747063507,6.79457919035824,7.05884205379271,7.20475115960299,7.2449849326873705,7.30436198479795,7.4099828803464005,7.59720003342246,7.773194226643,7.97368983426677,8.17654609517567,8.51425704291926,8.84572484438034,9.13738490802794,9.27077639656526,9.35436831302731,9.29861521685902,9.54983009908589,9.81005627734638,9.998049142427051,10.2664800711202,10.5725997357637,10.8902111467741,11.3186294400059,11.5632654122146,11.690220076952901,11.7997745081573,12.1065940063732,12.346767407877199,12.786922888687801,13.188707108398699,13.2709061114592,12.6986446478482,12.9760490166758,13.23053541657,13.1297471242255,13.1250631296046,13.3389174037878,13.655113751882801,13.920858121553199,14.3098268115815,14.6037565802363,14.8778922479985,14.048682909024599,14.941776767669301,15.4635651056961,15.5340020152579,15.6932826742064
FCS,FCS,GDP,trillion USD2015,0.28173451496263,0.281257391089317,0.303416723041139,0.32294421448227,0.339661942966964,0.36106349067288096,0.364182335187824,0.343231864607424,0.364462708583988,0.41196546262336703,0.46216659269767296,0.49733943932849,0.5161262313944099,0.5362585803808759,0.595153796148476,0.594709975875273,0.648459319433228,0.6807488125581801,0.679519054097936,0.722185753808499,0.760293862335612,0.7103324166244449,0.7046086583544671,0.6718397149906961,0.664115360292417,0.692715329751166,0.691960789720946,0.702171070154967,0.727845436000682,0.735476172839556,0.7733121974894019,0.7272006455111519,0.728697801481749,0.71450001922813,0.69016585681787,0.687995341361631,0.711462084989153,0.743808707121532,0.7806402842360389,0.80488563099842,0.848563487595182,0.883649413901296,0.926020378649417,0.936250801760392,1.04214658446613,1.1034033816187199,1.16750988374048,1.2374612776070801,1.2999790282523,1.3392160687090802,1.4335548173276398,1.4344704594105702,1.51486189162797,1.56776878936274,1.60436034978517,1.6174021760103798,1.65229924668552,1.69474179793222,1.74134823907652,1.78163713834842,1.6921434392347299,1.73343800508454,1.75493255515848,1.78936227226556,1.81895813635862
FIN,Finland,GDP,trillion USD2015,0.0494071569913534,0.0531644084737087,0.0547497421789862,0.0565483257598566,0.0595107153227713,0.0626664839334592,0.0641534486871002,0.06554482721158571,0.0670545146514897,0.0734872472147083,0.07897706252014931,0.0808384896748327,0.0870917387718179,0.0931740763195824,0.0961896864530072,0.0979258121337108,0.09826305216653371,0.0984984026219366,0.101374267934078,0.108594068216173,0.114446254119054,0.115921906116039,0.119500085463279,0.12320918743957,0.127184572427964,0.13168697546400598,0.13531508241865,0.140133697119607,0.14746424889683302,0.154961227425948,0.156033016628071,0.146857345004687,0.141994349627478,0.140887056302517,0.14647234449379998,0.152674521262385,0.158266465561969,0.16839188031183802,0.177576428488635,0.185370756398689,0.19603650350362298,0.20121238092348498,0.204607490634566,0.208723783982573,0.217083963685375,0.223113056548362,0.232081249320459,0.244411266035096,0.246328504349487,0.22643493756865302,0.233609048324553,0.23919322629328,0.235550695854071,0.23324290905223402,0.232127848351009,0.23321073350625,0.239208760000401,0.247110710501527,0.250058685918643,0.2534338241686,0.24712069623209,0.253734502126393,0.255670602724759,0.253249645355292,0.252859096867846
FJI,Fiji,GDP,trillion USD2015,0.000864434173687535,0.000894841354511092,0.000927110248096719,0.000986063074413987,0.00103415613886357,0.00100623116253814,0.00100623116253814,0.0011405814196062,0.00123087237208857,0.00126283087170158,0.0014232446293980898,0.00152129176181921,0.00163516465955035,0.00182505418104265,0.00187252657632394,0.00188245492165266,0.001933961961515,0.0020481433043970203,0.00208630843654883,0.0023413558830615803,0.00230381324963404,0.00244964441040189,0.00230319275740919,0.0022119834910001002,0.00239763580678542,0.00228702148169846,0.00246426354175008,0.0023012520154539,0.00232324634358118,0.00249606409979842,0.00264083588557602,0.00256953321813681,0.00272627479351808,0.0027843453305159997,0.00292634693147221,0.00299950556198954,0.0031434818418692003,0.00307432526119311,0.00311429150347037,0.00338834911589017,0.00333074723458962,0.00339736218416936,0.00350607774395306,0.00354113849841928,0.00372881882837531,0.0037549205751799103,0.0038244798732413304,0.00379194677036277,0.0038311097774424,0.00377800915130613,0.00388963694580503,0.00399485718849829,0.00405123718253113,0.00424303164279503,0.00448079053215796,0.00468247989397558,0.00479699704762998,0.00505379778750531,0.005246466309218991,0.00521593467117566,0.0043272089122964605,0.004115996279011391,0.004930664173031941,0.00530166171096712,0.0055046622788855895
FRA,France,GDP,trillion USD2015,0.5088977509350671,0.533344343072222,0.569994161066516,0.605326016606752,0.64422345149814,0.675197188363754,0.7103761970790899,0.745158757031995,0.7783217281328979,0.833684910476922,0.8853761141196109,0.932571962137986,0.974886243665223,1.03932607435352,1.0880787489253,1.07584494266559,1.12303088495767,1.16315289690933,1.2084574769802,1.2531137364806002,1.27412110272516,1.28926167163173,1.32075205152869,1.33742070340951,1.35894610800479,1.38026898303381,1.4132510009959198,1.44932771238184,1.5191015949746498,1.5860205916455,1.63089906096307,1.6510677777851699,1.6760989743788701,1.67008181575879,1.70989090234941,1.7493003444797,1.77373946749306,1.81856295706205,1.88135055883776,1.94530346054975,2.0258584761513703,2.06433898961296,2.0863809747626,2.1065735369680803,2.16699534350189,2.20792047733734,2.26784486292615,2.32523226632863,2.33407213522236,2.26814506484879,2.31351533218254,2.3699090391064304,2.37426576766809,2.39282674335749,2.4167031569743997,2.4424834526425,2.4634895693473102,2.5148192040881403,2.55621083276002,2.6080366389061203,2.41398186767636,2.58012025505175,2.64645103088978,2.6712347144865602,2.7023850113175
FRO,Faroe Islands,GDP,trillion USD2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00216631431446368,0.00206767556288792,0.0020598221591000398,0.00213328289813186,0.0022843509733955,0.0024181258535182298,0.00254948188527429,0.00257390597105459,0.00260959183786672,0.00270124106007126,0.0027758955164788397,0.00290187982004399,0.00285436672712733,0.00301148192330763,0.00311857093735915,0.00319619398039855,
FSM,"Micronesia, Federated States of",GDP,trillion USD2015,,,,,,,,,,,0.000100761872005814,0.00010308098159273,0.000104180768529282,0.000139529311460246,0.00016091535614778599,0.000161034897096529,0.00016160870176463898,0.00016552967524601297,0.00017486589519227799,0.000178571694704167,0.00016572094128749498,0.00018183518969562199,0.000177069172778774,0.000180486602212944,0.000173352871996122,0.000202043944299233,0.00021816573231614198,0.00022078319761087702,0.00022641074799455602,0.00023439401714349698,0.000243162525880859,0.000261223036414529,0.000271692897593468,0.000293810479333976,0.000292240000157136,0.00031273907223264497,0.00030278655306921,0.000284434849521501,0.00029254271001847204,0.00029656352933097896,0.000310899125003711,0.0003176381820248,0.000319375655487445,0.00032439660828907,0.00031440469627295,0.000320824422528081,0.000320564377351049,0.000314678221396249,0.00030709921976208003,0.000310456119002577,0.000317470533372672,0.000327593318653529,0.000321477741865646,0.000309648107466093,0.00030250831650838,0.0003164899,0.000318022033310273,0.000320639498605008,0.000320639498605008,0.000333726825078682,0.00032814372823726203,0.000338315214387187,0.000328484228255961,0.000330068007612522,0.00033244147223280104
GAB,Gabon,GDP,trillion USD2015,0.00169643040216032,0.00194693961942109,0.00209197127133539,0.0022194232672021297,0.00232050587085802,0.00251388141409618,0.0026272073030450503,0.00273532089936372,0.00280394465417385,0.0030305849891845297,0.0032936198303170298,0.0036315034259633097,0.00404320590471932,0.00445490266203178,0.00621401431631316,0.007406490804137611,0.010045078184812099,0.008781197289682489,0.00666938905807285,0.00670102899188961,0.006872102050968601,0.00722225827885147,0.00699854735548186,0.00739104273522878,0.007946028913788889,0.00776065208526897,0.00769828766097566,0.00637833600880052,0.007197655800480859,0.00781271780063261,0.00821837264658668,0.00872072096085617,0.008451237981300999,0.00878477073708178,0.00911092773790141,0.00956409141341355,0.009910794415494169,0.010479512210802401,0.0108439722062432,0.00987532107227314,0.00968937209482624,0.00989626280617442,0.009871617829340821,0.010093465659440599,0.0101630644512538,0.0104350487208443,0.010142180902039302,0.010751534086712299,0.0103958270377727,0.010409376035565202,0.0111473890666347,0.0119379344033789,0.0125648045212615,0.0132732960285793,0.013846034032371099,0.0143831077626952,0.0146839221493088,0.0147533245371727,0.0148769450896921,0.0154602416611259,0.0151761193595533,0.0153988983138373,0.0158666574811283,0.0162547370149742,0.0168047822974574
GBR,United Kingdom,GDP,trillion USD2015,0.7931276882442939,0.8145525590551751,0.823502017570884,0.863520470098009,0.91183280856017,0.931257884730349,0.9458548834216419,0.97210933416649,1.02530989408456,1.04519206528791,1.0735019445926701,1.11112515387803,1.1591442901156201,1.23476510676081,1.20408855240144,1.18634450806298,1.2208702904148998,1.25087623552621,1.30346633151952,1.35233350133352,1.32486263414325,1.31442610993922,1.3406474810928202,1.39724769163083,1.4289527114976999,1.488217310719,1.53510122501479,1.6178852170573201,1.7106290888529199,1.7547223126521598,1.76759768360622,1.74809893059298,1.7551102422463798,1.7988095198996399,1.8679918991671298,1.9152832897823502,1.96473578701677,2.06149211454828,2.13163764560831,2.19683001576498,2.29220833888396,2.35118182666272,2.39340107566414,2.4688493711543,2.52953132941804,2.59865483964127,2.6605208604072796,2.73035633912821,2.7235632873475697,2.5977195828929,2.65573484628557,2.68596673317706,2.72649792677314,2.7755727490731603,2.86424223194185,2.9279111409167298,2.98417710501143,3.06345191530445,3.10649924323244,3.15696355241756,2.8318935770115297,3.07475537897802,3.2235454108056203,3.2363455405323798,3.27196695594246
GEO,Georgia,GDP,trillion USD2015,0.0052431591356735495,0.00549828815005056,0.00577941653019967,0.006022260625294581,0.0063492445444439495,0.00701963820370375,0.0075486144930108,0.00802063555904975,0.008378001665830019,0.00877817725415168,0.009836129832765779,0.0100792132366486,0.0103651061220728,0.011037028854092,0.012009362469623301,0.0128957048657106,0.013682282556988501,0.0146255801763439,0.0157121964947727,0.0168702860345575,0.017642345727747397,0.0185714976053761,0.0189433817102443,0.0197582508849756,0.020830721461677602,0.021860010300477,0.0200728075102145,0.020330036655824002,0.0214594624557942,0.0199157153257756,0.0169704229957282,0.0133896890570621,0.00737774882320649,0.005216056133547069,0.00467367861523576,0.00479503418899656,0.00533220011825066,0.00589319045462344,0.0060759683279870995,0.006250184305042481,0.00636521152066238,0.00667120624959299,0.00703638973995908,0.007814405534928629,0.00826706927018365,0.00905997531960238,0.009913559155901511,0.011160245709658899,0.011430503827911501,0.0110132044469733,0.011701134202525299,0.012629541567431601,0.0134604177656957,0.0141513255721376,0.0147301842138494,0.0152237961488396,0.0157490498745344,0.016561685511098302,0.017565660917334098,0.0185108198184957,0.01734640192057,0.019192793472268002,0.0212960419132144,0.0229639907774548,0.025129167228270802
GHA,Ghana,GDP,trillion USD2015,0.00766264827029804,0.00792545212685685,0.00825112152501243,0.00861466381056862,0.008804989947327129,0.00892553016018407,0.00854545516892649,0.0088082590251072,0.0088407491982964,0.009371740063473221,0.010282998639478,0.010819372656714,0.0105502239483406,0.0108545540408706,0.0115983641835822,0.0101564985757214,0.009797955609281669,0.0100207716273309,0.0108701257773191,0.0105967484817835,0.0106467329144802,0.0102737707328212,0.00956245076329886,0.00912604561145629,0.00991522674435855,0.0104200721418334,0.0109618284354331,0.0114874370242462,0.0121339693665825,0.0127510876020406,0.013175548086442,0.0138714576633982,0.0144095896387183,0.0151084548159955,0.0156070337855625,0.0162488604038684,0.0169967078921917,0.017709950508414,0.0185423873900119,0.0193582518465356,0.0200745071806623,0.020877487493599998,0.021816974338743,0.022951457033396197,0.024236738625149,0.0256667071295251,0.027309353954698898,0.0284964421696902,0.031103809332791,0.0326106293485193,0.035186775129041704,0.040129504915345705,0.0438586552969198,0.047065830437531,0.048410143589682604,0.0494368062304839,0.05110453995639969,0.055258774288879,0.0586848612205087,0.0625039398268611,0.0628251736194157,0.0660144724711465,0.0685262240012217,0.07067800979210499,0.074695964607757
GIB,Gibraltar,GDP,trillion USD2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIN,Guinea,GDP,trillion USD2015,,,,,,,,,,,0.00194209453742791,0.00204630380361148,0.00209367941045577,0.00212649337160931,0.00223813897704167,0.0023025284577449,0.00248496626800798,0.00240164361344062,0.0025648656651553604,0.00253388565963891,0.0025998018562551598,0.00261565381413534,0.00266273570735719,0.0026973515866764303,0.0027351147640448897,0.0028718686036343496,0.00296129974168835,0.0030590208221160696,0.0032519874255128698,0.0033821799619463203,0.00352842754598221,0.0036206402831517803,0.00373906951882914,0.00392767358983666,0.00408360612390946,0.00427176534897459,0.004462353367481619,0.00469357482386752,0.00486461438103605,0.00505005367745401,0.00517645957946449,0.00536583240572436,0.00564295669413195,0.00571341472247307,0.00584711532955072,0.00602236931303617,0.00609401154587354,0.00650946902249636,0.00677850642910409,0.00670240806567158,0.00702501910591374,0.00741927103030424,0.0078581421502509,0.00816819985029177,0.00847014169643118,0.00879420174284609,0.009745789528355489,0.0107496063704679,0.011433119223757799,0.0120753077516835,0.0126434015886985,0.013349198344073,0.013879482945938,0.014648645956270299,0.0154790079584173
GMB,Gambia,GDP,trillion USD2015,,,,,,,0.000253504725723235,0.000253504725723235,0.000277780701967519,0.00028454611452325497,0.000302056645839376,0.00030185765986377,0.000302587264271584,0.00033057758249572904,0.00035001155629256497,0.000393389990330913,0.000422308976529101,0.000436834614983294,0.000464427038901168,0.000458258597172334,0.000486991776014378,0.000503169126654155,0.000499321982876258,0.0005536643315661741,0.000573237790274772,0.0005685815822833821,0.000591842657034875,0.0006063684442881679,0.000633514510041076,0.000670864763575962,0.0006947400312311631,0.000716325876505343,0.000740528298603424,0.0007628337616632939,0.0007640111647547559,0.0007707485837703151,0.000787886530287664,0.000826492963259544,0.0008554202062461881,0.000910167091320248,0.000960226283311822,0.0010159194100795,0.000982902027731066,0.00105042739331825,0.0011244825245539801,0.0010980377388561799,0.0010919372500560998,0.00112516762504935,0.00119555704877095,0.00127524958558493,0.00135059561351288,0.00124078619047581,0.00130582285784822,0.00134333612936544,0.00132443025183027,0.00137817660893204,0.0014049595371217502,0.0014727152738067502,0.00157926460877791,0.00167752729227233,0.0016874496529567398,0.00177614148003218,0.00187370490053827,0.00196359606075029,0.00207643838225331
GNB,Guinea-Bissau,GDP,trillion USD2015,,,,,,,,,,,0.00030975591877750703,0.00029764146559393696,0.000316615694987483,0.000320129789759336,0.00033472527854142703,0.00036098643250966197,0.00037883163545759203,0.000351669142123436,0.000397829386273409,0.00040576267855241195,0.00034103277253150704,0.000402989997491558,0.000419915908380757,0.00040564595885415,0.00044259715378128396,0.000461037932755857,0.00045737799407007004,0.000470641955932678,0.000492291485851147,0.00052232126659307,0.000554182863783592,0.000582446190027857,0.000588853097930413,0.000601219012922846,0.0006204580214513951,0.000647758174433145,0.000722898122695806,0.000769886500621982,0.0005970798779762979,0.000697478986452666,0.00070515319539567,0.0007389016274167159,0.000765900620254642,0.000763710672551679,0.0007726605331818039,0.000823345295681209,0.0008452998386036671,0.000866938047629768,0.0009061633110649311,0.000928345745452418,0.000980382895434522,0.00105964726107297,0.0010414968854354399,0.0010754087729502298,0.00108578136743837,0.00115238416679638,0.00121498949095557,0.00127165270603289,0.0013194853324772998,0.0013929245258269601,0.00142256756022443,0.0014970726357312401,0.00158068619761986,0.00165124327732771,0.00173072564051329
GNQ,Equatorial Guinea,GDP,trillion USD2015,,,,,,,,,,,,,,,,,,,,,0.000132086051076547,0.000139706650788986,0.000142782538514882,0.000149927929590197,0.000151444273188883,0.000170988427529981,0.00016700344586169,0.000174412950140804,0.00017904407124742902,0.000176843300771014,0.00017373339799699,0.00017195742766015198,0.000231704586214421,0.00025726904682918,0.000300152801145199,0.000352638311553616,0.0005874248895882749,0.00146840340476972,0.00181750871276923,0.0022839544294566104,0.00269994886355525,0.0044111730898169004,0.00526971238732535,0.00600511394193001,0.00828698078609409,0.00967494238718021,0.010420388726597299,0.0120128444026491,0.0141510236878999,0.014341122354436301,0.013061295371138799,0.0139134043062274,0.015070007775405198,0.014447134439884001,0.0145070996264903,0.013185496881017401,0.012023008461848499,0.011341603434732402,0.010634279338581699,0.010051326714932501,0.00956975952714748,0.00965208529325754,0.00996322106540967,0.00945616198686363,0.00954195285062711
GRC,Greece,GDP,trillion USD2015,0.041539985361539904,0.0470248579853205,0.0471964104465485,0.052786762334889506,0.0577538263402219,0.0639727646973105,0.0681274767837885,0.07198995483757539,0.07717590794229609,0.0861002740278043,0.0937895280525007,0.101143730558398,0.111420086907787,0.120436622701813,0.112682623197718,0.11985690940525599,0.128069383417525,0.13183590514440802,0.141389873865792,0.146030402056192,0.147019219771839,0.14473495088465,0.143095614240297,0.141552152406143,0.1443981729984,0.14802192659379199,0.14878817690838,0.145427255498996,0.151662975130371,0.157426168113858,0.157426168113858,0.162306378863087,0.16344252406229598,0.160827443641566,0.16404399226873,0.167488456016048,0.169803934634075,0.175921772178591,0.181968090540634,0.186806231970762,0.194535950663831,0.20358267890489898,0.213116735217242,0.22547073459333403,0.237596249349014,0.240408216059142,0.255898673342699,0.264872706550759,0.265024939553215,0.254107830646221,0.239639588360141,0.215970916413204,0.197978089510093,0.193479795684276,0.195012591113587,0.194567373678099,0.194505511433343,0.19737082021769198,0.20144588043467002,0.206033167050895,0.18708588004773802,0.203277223532871,0.21495275380089998,0.219965719527074,0.22496276046268399
GRD,Grenada,GDP,trillion USD2015,,,,,,,,,,,,,,,,,,0.000294935712434929,0.00031068941502381496,0.000328094495435333,0.00032633989860685004,0.000331346564449883,0.00034501216347618697,0.000357544988718075,0.00037030385770684397,0.000392446947632986,0.000420680655446063,0.000458951763014822,0.00047256790575473897,0.000490372992122434,0.000510049757237171,0.000517116730160327,0.000512715297542475,0.0005026721504058,0.000511185184991459,0.000522070746474282,0.0005452414715865591,0.000572588028202019,0.000639887179228114,0.000684028916017964,0.0007174639220327801,0.000702943169422603,0.000727105600384471,0.000795918681218461,0.000790765503201134,0.0008957490206597479,0.0008599609070395139,0.000912620191349021,0.000921267656665568,0.000860341634562189,0.000855944031100456,0.000862490064656016,0.000852529700227814,0.0008725735091023231,0.0009366389377860481,0.0009970074074074071,0.00103429153585512,0.00108020038260863,0.0011273126784280601,0.00113493908103144,0.000978809798804488,0.00102469129444286,0.0010997062862188201,0.00115116992108874,0.00119368330923905
GRL,Greenland,GDP,trillion USD2015,,,,,,,,,,,0.00071340866120171,0.0008065859060392161,0.0008564109239119801,0.000914698328318166,0.000966893338199623,0.000973141791091122,0.00103113333948176,0.00112210317382261,0.00118961694838369,0.00124743943961142,0.00135566736353824,0.00136468634157105,0.00130437183371611,0.00134946679407412,0.0012795696030047901,0.0013263556322861399,0.0014204913721085801,0.00149884385942713,0.00158283323442623,0.00168824272638638,0.0014903885631779,0.0014886974998421399,0.00141259974926156,0.00134157518554526,0.0014210550607020199,0.00147404162085829,0.00149658911221245,0.0015185729044964599,0.00163638351320916,0.00165893098710214,0.00177674157835367,0.00179928905224665,0.00178181476521794,0.00186074997398387,0.00198926421232217,0.0020884786012132397,0.00220450810036514,0.00225636778621633,0.0023954984181564997,0.00241624229249697,0.00245818403169379,0.00244597867128639,0.00248008034349763,0.0024478819392183097,0.00256396382189127,0.00249911302281675,0.00261612034769515,0.00261749978041644,0.00263380851664035,0.00270840265063237,0.00271519504719671,0.00275956388953607,0.00281488088777734,0.00283925668624476,
GTM,Guatemala,GDP,trillion USD2015,0.007658203960464,0.00798739326288901,0.00826986752649977,0.00905889922020129,0.00947859733548711,0.009892031885513991,0.0104372909697866,0.010866490704117701,0.0118190510884081,0.0123789087850016,0.0130854824891669,0.0138161437127008,0.0148292886631314,0.0158351347465799,0.0168446293218341,0.017173098047539602,0.018441720416312302,0.0198818750615578,0.0208753106886935,0.021859259292014998,0.0226811626674049,0.022827877721065103,0.0220220333185206,0.021455606483665502,0.021562175998885897,0.021430789260853,0.0214614459182085,0.022222035978887403,0.023087003632586603,0.0239972294182462,0.0247417586213352,0.0256468736968451,0.0268877563499315,0.027943674018854302,0.029070849593375598,0.030509434394769,0.0314118363090591,0.0327826770995228,0.034419689195074404,0.035743836043636706,0.0370337841610456,0.037897624902347604,0.0393526235209604,0.0403601993053707,0.0416266687944542,0.0429903696725111,0.0452909553638385,0.0481613687068855,0.049747574944112395,0.0499848201870985,0.0514264700886667,0.0535678204163384,0.0551613069602094,0.057199417423933405,0.0597413468534207,0.0621860647579334,0.0638512848993449,0.0658178095091704,0.0680601389964032,0.07079472591527769,0.06953064930996941,0.075122098203595,0.0782655959903531,0.0810308421395616,0.0839899788022225
GUM,Guam,GDP,trillion USD2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0048006644222019995,0.00484287734303913,0.0051573636032757105,0.00534521110100091,0.00514997634212921,0.00518691264786169,0.0052924449499545095,0.00531566205641492,0.0054359688808007295,0.00544019017288444,0.00555627570518653,0.00565019945404914,0.00575151046405824,0.005799,0.00580955323020928,0.0058612640582347605,0.00581271919927207,0.00595940909918107,0.00533254722474977,0.0054423008189263,0.00571985077343039,,
GUY,Guyana,GDP,trillion USD2015,0.0015558492437100799,0.00162881117224648,0.00164680832727754,0.00144460237702959,0.0016087132863274501,0.00177828805566404,0.0018713507402417099,0.00195207373427444,0.00197207912376025,0.00211001396286862,0.00219980469749544,0.00226828133658747,0.00219302722596307,0.00222032426024621,0.00239135228436973,0.0025942112131220104,0.0026340819897315002,0.00256457700401239,0.0025182559021123,0.0024720283726862797,0.00251489061869424,0.0025525175550615503,0.00221583705670706,0.0020653288354096997,0.00196146886225418,0.00200853759224204,0.00199044865774979,0.00200835068518367,0.0019341715878471,0.0018390748181412301,0.00178266148013403,0.0018906527271375401,0.00203732740613112,0.00220388107082096,0.0023919255298736,0.0025122739846192396,0.00271213838214991,0.00287976658643647,0.0028314122963274597,0.00291522639847074,0.00287546842707822,0.00294101535267748,0.00297432608551831,0.0029555216408758303,0.00300172685082003,0.00294316443284229,0.00309413727070843,0.00331664399145274,0.00337485850606674,0.0034967418069376303,0.00364145242456855,0.00383067145300564,0.00403279034385011,0.00418012367447048,0.00425062122825175,0.0042798401937046,0.00444279323723993,0.00460870897507815,0.00481337772577348,0.00507103013573162,0.00727589637720418,0.00873544101270968,0.014268000638322,0.019089873040055803,0.0273695345842722
HIC,HIC,GDP,trillion USD2015,9.31729250168109,9.74331419841631,10.2909317365144,10.8091327279415,11.495348601589,12.133982398394199,12.807958666342198,13.3096663550344,14.100855533038901,14.8945483158109,15.3462633201329,15.9495217081161,16.827575203777,17.8912839425561,18.1004599816563,18.0736388903314,18.972367807661,19.711544183599,20.551987536333897,21.3957224747553,21.6732402100165,22.0946416674753,22.0527238926135,22.6826701746382,23.7446007732186,24.585852971435397,25.3560895609469,26.256274761613398,27.4787879632962,28.545786233787,29.2970995866563,29.5454626401779,29.994090882759302,30.3220854015749,31.2039704532132,32.0552888032324,32.9868035354686,34.143618211284604,35.0728574421827,36.3271529249541,37.8750743977585,38.4794765579729,39.1100382510635,40.0071884736951,41.4168444021105,42.6579015662115,44.0443091692539,45.3056781784991,45.611444646658896,44.081446178015,45.4199777719534,46.3499563799721,47.0260816386623,47.7842408432913,48.812767254715396,49.9567474611664,50.8691369853633,52.1266806364185,53.361319969901295,54.3824792288026,52.2754213770534,55.3300684270694,56.9917843931623,58.0297919972319,59.148025095761
HKG,Hong Kong,GDP,trillion USD2015,,0.0125331461581224,0.0143242909294579,0.0165823512835639,0.0180130938208289,0.0206505726072855,0.0210211620904347,0.0213582468432808,0.0220839185526483,0.0245889631010828,0.026852796229666697,0.0288111250775481,0.031868544909357,0.035781920047083506,0.0366461383439204,0.0368264526526121,0.042779088672566905,0.0477951769272266,0.0517434150951333,0.057723217112631106,0.0635580206182431,0.0694439867525611,0.07149241615896021,0.07576551438081869,0.0833221893640316,0.0839530064653115,0.0932349486758182,0.10572700626265699,0.11472596933208999,0.117338206379163,0.12183293386431,0.128779845394339,0.13680920873480001,0.145292923384168,0.154062786540989,0.157719782576904,0.164436235894443,0.172822039760999,0.162655504755499,0.166732781411734,0.179510195164431,0.180517034948369,0.183507671702884,0.18911620508729401,0.20556940469087298,0.220757234767229,0.236282262788088,0.251557590014863,0.256910536639056,0.250592744335461,0.267552023834934,0.280433800294858,0.285201998821938,0.29404758719691,0.302170446845582,0.309385622601348,0.316116111684284,0.328116238332282,0.337457492970757,0.331813870172854,0.310097371736975,0.33011237319340997,0.317951853968253,0.32817238139387,0.336511889872948
HND,Honduras,GDP,trillion USD2015,0.00248822155471134,0.002534394469914,0.00268049840916463,0.00277647195815166,0.00292686360350747,0.00319136884756314,0.0033628679757073004,0.00356388485021886,0.0037990365032627904,0.00382393686430056,0.0039626203833024,0.0041209272105443805,0.00435838760039871,0.00470138627607008,0.00464367009619847,0.0047426119280635295,0.00524061904949136,0.00578479911923104,0.00612993248730478,0.00647381720613159,0.00651261829190951,0.0064330318154028196,0.00629956821995635,0.00635662302403623,0.00675882536317007,0.00713909275114954,0.0075196616811719595,0.00801884359209015,0.00815885531211678,0.00838141655939347,0.008615404668151739,0.00832943281532301,0.00883533656645516,0.00940925513255713,0.00942919367337923,0.010012795187149901,0.010200112185865999,0.0106691218166388,0.0110521681524926,0.0109708627575133,0.011770779974658701,0.0120913210631334,0.0125452701077257,0.013115708313206801,0.0139331189907264,0.0147761561800019,0.015746542343933398,0.0167209899016315,0.0174285553287177,0.0170047577182843,0.017639229093966702,0.018315815357186002,0.0190720181819071,0.019604424966410197,0.020203944075628,0.020979791685416,0.0217965291427732,0.022852116284635602,0.023730778960538202,0.0243382001293672,0.0221562604738169,0.024940257609689202,0.0259736726317766,0.0269024515823921,0.027858556649763697
HPC,HPC,GDP,trillion USD2015,0.121529826292752,0.12137291528337199,0.130124979561761,0.134491656800769,0.139061522125051,0.144538527980237,0.150117987753288,0.153723829284179,0.16067873759145998,0.16799860420001503,0.16815219265726097,0.175757818774344,0.17949617645510502,0.18522050214013,0.19484039728236302,0.198861306974243,0.206535869894345,0.213915471974195,0.21929790324996398,0.22052946830927397,0.221897793733165,0.22821514958287298,0.229569725042255,0.230431222061974,0.233329995093184,0.236968445207233,0.24428133583498401,0.252302916382812,0.255574317054306,0.259437396390512,0.256690494794665,0.257999759092785,0.254895908010245,0.255907197584079,0.25564875255462,0.268183987199674,0.281858167208018,0.297448438864864,0.307931601948987,0.317456618093753,0.326572438741305,0.33844819518481895,0.351680160088945,0.365640388542103,0.38682953937772996,0.40873310763605,0.432574568348563,0.45609394402202097,0.481829334685559,0.49916028652510497,0.530020410521136,0.554277637748944,0.576437296360969,0.6092513810653459,0.643428411991969,0.6751240562885501,0.705173526442497,0.740621099009823,0.771982328833611,0.8064740822218189,0.808405548885444,0.842697165751427,0.884765753783792,0.915566268376055,0.963576544877918
